episode,stage,map,agents,complexity,success,reward,steps,avg_loss,avg_epsilon,moving_cost,detour_pct
244,2,map_45,16,2.7270999999999996,1,-20.389999999999958,320,0.0006143013461070358,0.09999999999985572,5.079365079365079,377.6119402985075
245,2,map_19,2,2.2259,1,0.18000000000000002,3,0.0004525925760390237,0.09999999999985551,1.0,0.0
246,2,map_22,4,2.1905,1,0.4300000000000001,8,0.0015839410147496632,0.09999999999985552,1.1428571428571428,14.285714285714285
247,2,map_41,8,2.8070999999999997,1,5.739999999999996,107,0.000934308186944416,0.09999999999985562,1.8448275862068966,33.75
248,2,map_16,2,2.1797,1,0.75,16,0.0009645648067817092,0.09999999999985552,1.4545454545454546,45.45454545454545
249,2,map_47,16,2.7579,1,0.0,1,0.0,0.0,1.0,0.0
250,2,map_18,2,2.2105,0,-15.529999999999816,944,0.0001290793005590152,0.0999999999998534,0.0,0.0
251,2,map_46,16,2.7424999999999997,0,-6.809999999999937,462,5.6077841210754224e-05,0.09999999999985464,0.0,0.0
252,2,map_44,16,2.7116999999999996,1,4.849999999999998,86,0.0005646454615035669,0.0999999999998556,1.3650793650793651,36.507936507936506
253,2,map_23,4,2.2059,1,-0.13,4,0.0009834151326989133,0.0999999999998555,4.0,300.0
254,2,map_17,2,2.1951,1,1.3800000000000054,123,0.00038299152005433305,0.09999999999985565,4.241379310344827,251.42857142857142
255,2,map_40,8,2.7916999999999996,0,-0.6499999999999582,506,0.0002208011866951163,0.09999999999985443,0.0,0.0
256,2,map_45,16,2.7270999999999996,1,-1.010000000000001,172,0.0006626740718625992,0.09999999999985568,7.166666666666667,196.55172413793102
257,2,map_19,2,2.2259,1,-0.06000000000000001,7,0.0003420791229776417,0.09999999999985552,2.3333333333333335,133.33333333333331
258,2,map_22,4,2.1905,1,-4.540000000000001,55,0.0003428929512328641,0.09999999999985551,13.75,816.6666666666666
259,2,map_41,8,2.8070999999999997,1,-0.43999999999998857,305,0.00047493589910405526,0.09999999999985572,5.865384615384615,408.3333333333333
260,2,map_16,2,2.1797,1,0.79,12,0.0006390947673935443,0.09999999999985552,1.0909090909090908,9.090909090909092
261,2,map_47,16,2.7579,1,0.0,1,0.0,0.0,1.0,0.0
262,2,map_18,2,2.2105,1,-0.18000000000000008,39,0.0007173692210926674,0.09999999999985543,5.571428571428571,457.1428571428571
263,2,map_46,16,2.7424999999999997,0,-16.239999999999924,465,0.00042475810911629853,0.09999999999985462,0.0,0.0
264,2,map_44,16,2.7116999999999996,0,3.1700000000000323,384,0.00038440521375164295,0.09999999999985514,0.0,0.0
265,2,map_23,4,2.2059,1,-0.060000000000000005,7,0.00019102157724167532,0.09999999999985552,7.0,600.0
266,2,map_17,2,2.1951,1,1.3300000000000027,78,0.0005967663275040142,0.0999999999998556,2.689655172413793,122.85714285714286
267,2,map_40,8,2.7916999999999996,1,9.339999999999998,167,0.0006725381943572549,0.09999999999985568,1.4152542372881356,41.52542372881356
268,2,map_45,16,2.7270999999999996,1,3.540000000000006,207,0.0010421920991028,0.09999999999985569,2.4939759036144578,93.45794392523365
269,2,map_19,2,2.2259,1,-0.01999999999999999,3,0.0004021856439067051,0.09999999999985551,1.5,50.0
270,2,map_22,4,2.1905,1,-0.23000000000000015,54,0.0004026973164280139,0.09999999999985551,13.5,800.0
271,2,map_41,8,2.8070999999999997,1,2.1700000000000035,54,0.0008020575041882694,0.09999999999985551,3.0,68.75
272,2,map_16,2,2.1797,1,0.79,12,0.000705955565949394,0.09999999999985552,1.0909090909090908,9.090909090909092
273,2,map_47,16,2.7579,1,0.0,1,0.0,0.0,1.0,0.0
274,2,map_18,2,2.2105,1,-0.35000000000000003,46,0.0005326075450284406,0.09999999999985547,11.5,666.6666666666667
275,2,map_46,16,2.7424999999999997,1,-0.15000000000000002,6,0.00035657652770169077,0.09999999999985551,6.0,500.0
276,2,map_44,16,2.7116999999999996,1,2.3300000000000005,38,0.0007091522762690343,0.09999999999985544,1.3103448275862069,31.03448275862069
277,2,map_23,4,2.2059,1,-0.11999999999999995,13,0.0005955497981631197,0.09999999999985552,4.333333333333333,333.33333333333337
278,2,map_17,2,2.1951,1,2.650000000000002,46,0.000548420119836616,0.09999999999985547,1.5862068965517242,31.428571428571427
279,2,map_40,8,2.7916999999999996,0,1.2100000000000641,520,0.00031273338147514205,0.09999999999985437,0.0,0.0
280,2,map_45,16,2.7270999999999996,1,0.95,136,0.0005740969787304358,0.09999999999985565,2.3859649122807016,130.5084745762712
281,2,map_19,2,2.2259,1,-0.01999999999999999,3,9.777281957212836e-05,0.09999999999985551,1.5,50.0
282,2,map_22,4,2.1905,1,-7.260000000000009,87,0.0003873221403621354,0.0999999999998556,12.428571428571429,1142.857142857143
283,2,map_41,8,2.8070999999999997,0,-3.089999999999971,480,0.00022955131875456792,0.09999999999985455,0.0,0.0
284,2,map_16,2,2.1797,0,-13.739999999999803,1135,3.086771463116061e-05,0.09999999999985319,0.0,0.0
285,2,map_47,16,2.7579,1,-0.5100000000000002,42,6.859101333203598e-05,0.09999999999985544,10.5,950.0
286,2,map_18,2,2.2105,1,0.4300000000000001,8,0.00013222552349491577,0.09999999999985552,1.1428571428571428,14.285714285714285
287,2,map_46,16,2.7424999999999997,1,-0.04,5,9.526808571536094e-05,0.09999999999985551,5.0,400.0
288,2,map_44,16,2.7116999999999996,0,-0.29999999999997734,381,0.00015311784906627603,0.09999999999985516,0.0,0.0
289,2,map_23,4,2.2059,1,-0.9600000000000002,37,0.00011163135948461584,0.09999999999985544,37.0,3600.0
290,2,map_17,2,2.1951,1,2.380000000000001,43,0.00045262963595589446,0.09999999999985544,1.4827586206896552,22.857142857142858
291,2,map_40,8,2.7916999999999996,0,-0.40999999999994974,512,0.001333006309353794,0.0999999999998544,0.0,0.0
292,2,map_45,16,2.7270999999999996,1,-4.980000000000009,279,0.0017030352481394644,0.0999999999998557,2.536363636363636,153.63636363636363
293,2,map_19,2,2.2259,1,-0.16999999999999998,8,0.0017369677994533309,0.09999999999985552,4.0,300.0
294,2,map_22,4,2.1905,1,-7.089999999999933,500,0.000253514685292049,0.09999999999985446,71.42857142857143,7042.857142857143
295,2,map_41,8,2.8070999999999997,1,-0.34,135,0.000601738456531003,0.09999999999985565,2.5961538461538463,125.0
296,2,map_16,2,2.1797,1,2.2500000000000018,56,0.0011325024811826138,0.09999999999985552,1.6,60.0
297,2,map_47,16,2.7579,1,-0.8300000000000001,14,0.0008431567873161,0.09999999999985552,4.666666666666667,366.66666666666663
298,2,map_18,2,2.2105,1,-0.1500000000000002,46,0.0006987483900350829,0.09999999999985547,11.5,666.6666666666667
299,2,map_46,16,2.7424999999999997,1,0.0,1,0.0,0.0,1.0,0.0
